DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,1997,62356.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,1998,53549.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,1999,59938.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2000,59220.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2001,56937.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2002,56228.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2003,60430.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2004,62132.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2005,60196.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2006,50221.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2007,49234.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2008,51687.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2009,37307.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2010,35969.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2011,44037.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2012,32365.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2013,27495.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2014,19134.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2015,16174.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2016,10719.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2017,13705.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2018,10293.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2019,11567.481,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2020,8988.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2021,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2022,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2023,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Ukraine,2024,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,1990,7226.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,1991,6358.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,1992,5649.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,1993,4474.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,1994,3026.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,1995,1715.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,1996,1716.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,1997,1272.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,1998,929.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,1999,1135.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2000,2382.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2001,2754.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2002,5490.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2003,7851.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2004,12106.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2005,15742.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2006,22274.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2007,30737.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2008,36087.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2009,42172.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2010,55309.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2011,54622.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2012,50716.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2013,49309.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2014,43820.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2015,45276.153,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2016,48243.028,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2017,47155.774,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2018,47160.385,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2019,47380.347,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2020,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2021,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2022,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2023,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,United Kingdom,2024,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2020,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2021,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2022,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Total,Million cubic metres,Kosovo*,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2020,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2021,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2022,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Albania,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2020,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2021,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2022,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Austria,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,1990,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,1991,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,1992,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,1993,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,1994,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,1995,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,1996,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,1997,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,1998,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,1999,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2000,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2001,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2002,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2003,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2004,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2005,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2006,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2007,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2008,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2009,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2010,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2011,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2012,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2013,,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Liquefied natural gas,Russia,Million cubic metres,Bosnia and Herzegovina,2014,0.000,,
